HOUSEHOLD	PERSON	TRIP	LEG	MODE	EVENT	SCHEDULE	ACTUAL	LINK	OFFSET
28268	1	1	2	0	2	389	1419	66	500
50499	1	1	2	0	2	333	1508	63	500
13215	1	1	2	0	2	622	2520	192	500
51312	1	1	2	0	2	267	1503	-60	500
5350	1	1	2	0	2	667	4590	9	500
49853	1	1	2	0	2	478	2985	202	500
58693	1	1	2	0	2	445	4732	-57	500
23099	1	1	2	0	2	400	2516	-99	500
19705	1	1	2	0	2	100	1698	56	500
4998	1	1	2	0	2	533	4059	-16	500
16257	1	1	2	0	2	600	3537	-116	500
4274	1	1	2	0	2	623	5503	-36	500
47047	1	1	2	0	2	778	4618	94	500
14706	1	1	2	0	2	378	3177	-84	500
2340	1	1	2	0	2	378	683	179	500
8094	1	1	2	0	2	778	5403	-105	500
27146	1	1	2	0	2	544	3710	208	500
42139	1	1	2	0	2	666	2462	179	500
42672	1	1	2	0	2	411	5022	124	500
39045	1	1	2	0	2	555	4263	197	500
40819	1	1	2	0	2	467	3632	81	500
2105	1	1	2	0	2	356	1623	201	500
33702	1	1	2	0	2	556	2614	200	500
36328	1	1	2	0	2	222	1939	-64	500
28245	1	1	2	0	2	467	1224	151	500
10126	1	1	2	0	2	389	4979	25	500
2599	1	1	2	0	2	522	4924	-127	500
59569	1	1	2	0	2	489	4057	217	500
1827	1	1	2	0	2	178	3859	108	500
37852	1	1	2	0	2	222	3653	-97	500
35906	1	1	2	0	2	578	3932	-105	500
9757	1	1	2	0	2	589	2455	-171	500
19386	1	1	2	0	2	378	2053	200	500
51372	1	1	2	0	2	400	1447	-64	500
6721	1	1	2	0	2	733	5007	-20	500
28630	1	1	2	0	2	711	4250	126	500
30531	1	1	2	0	2	511	3592	99	500
58817	1	1	2	0	2	433	2453	-75	500
17445	1	1	2	0	2	222	2192	-70	500
16293	1	1	2	0	2	533	3738	83	500
44783	1	1	2	0	2	300	1159	181	500
16727	1	1	2	0	2	534	4108	98	500
53625	1	1	2	0	2	378	2866	123	500
48697	1	1	2	0	2	400	2086	-75	500
54547	1	1	2	0	2	533	3476	-148	500
20391	1	1	2	0	2	666	2430	179	500
38150	1	1	2	0	2	478	3393	94	500
55359	1	1	2	0	2	689	3497	-148	500
25872	1	1	2	0	2	467	4353	-12	500
8870	1	1	2	0	2	322	3784	115	500
14187	1	1	2	0	2	667	3541	-127	500
6902	1	1	2	0	2	533	2692	-85	500
53790	1	1	2	0	2	589	2534	52	500
24434	1	1	2	0	2	389	1844	-69	500
10755	1	1	2	0	2	300	1906	73	500
55645	1	1	2	0	2	655	1825	-169	500
47069	1	1	2	0	2	300	1147	181	500
26311	1	1	2	0	2	544	4534	115	500
53076	1	1	2	0	2	500	3197	200	500
43300	1	1	2	0	2	322	3851	115	500
39984	1	1	2	0	2	555	2540	-85	500
14083	1	1	2	0	2	355	2375	-76	500
57081	1	1	2	0	2	356	1626	-128	500
32909	1	1	2	0	2	367	5901	-149	500
15553	1	1	2	0	2	756	4539	-24	500
33219	1	1	2	0	2	267	3484	100	500
12075	1	1	2	0	2	533	3452	94	500
9818	1	1	2	0	2	322	3739	79	500
44311	1	1	2	0	2	555	3334	6	500
53485	1	1	2	0	2	500	2505	181	500
20270	1	1	2	0	2	588	5482	30	500
21625	1	1	2	0	2	422	4252	101	500
54231	1	1	2	0	2	522	2514	139	500
23726	1	1	2	0	2	467	626	-59	500
13419	1	1	2	0	2	345	3274	-101	500
4413	1	1	2	0	2	334	2311	-69	500
59060	1	1	2	0	2	467	4485	-128	500
1006	1	1	2	0	2	456	1637	-69	500
35664	1	1	2	0	2	200	3113	101	500
13530	1	1	2	0	2	444	4965	6	500
6861	1	1	2	0	2	533	2578	-85	500
36411	1	1	2	0	2	489	2666	-85	500
49398	1	1	2	0	2	555	2452	-86	500
16765	1	1	2	0	2	489	1860	201	500
25855	1	1	2	0	2	555	5297	27	500
58935	1	1	2	0	2	489	3397	-148	500
7368	1	1	2	0	2	777	1634	158	500
43671	1	1	2	0	2	444	5482	-16	500
43406	1	1	2	0	2	600	5003	125	500
5729	1	1	2	0	2	489	3308	94	500
21093	1	1	2	0	2	533	2553	-85	500
1546	1	1	2	0	2	322	2472	-76	500
44651	1	1	2	0	2	300	3283	-100	500
58811	1	1	2	0	2	555	2491	117	500
31549	1	1	2	0	2	400	2402	-75	500
56183	1	1	2	0	2	189	1344	160	500
57624	1	1	2	0	2	300	694	-21	500
23621	1	1	2	0	2	400	1678	-81	500
8033	1	1	2	0	2	467	4422	117	500
56004	1	1	2	0	2	655	3926	-211	500
44115	1	1	2	0	2	644	3354	-116	500
30672	1	1	2	0	2	245	2555	-87	500
18590	1	1	2	0	2	233	3401	-95	500
28617	1	1	2	0	2	533	2440	-86	500
57863	1	1	2	0	2	645	1460	144	500
47745	1	1	2	0	2	333	2260	-78	500
42542	1	1	2	0	2	178	1512	36	500
47831	1	1	2	0	2	144	1418	61	500
36950	1	1	2	0	2	422	2634	-89	500
20914	1	1	2	0	2	134	2875	-81	500
5762	1	1	2	0	2	400	4347	101	500
24117	1	1	2	0	2	733	5099	213	500
17528	1	1	2	0	2	822	4605	199	500
38397	1	1	2	0	2	478	3400	-192	500
26174	1	1	2	0	2	467	3399	206	500
20261	1	1	2	0	2	178	3121	101	500
46132	1	1	2	0	2	300	1049	51	500
47100	1	1	2	0	2	545	6889	160	500
29546	1	1	2	0	2	500	5120	-100	500
37526	1	1	2	0	2	344	4444	124	500
58735	1	1	2	0	2	200	2613	101	500
19003	1	1	2	0	2	600	1973	200	500
34483	1	1	2	0	2	533	5003	219	500
54237	1	1	2	0	2	411	2585	-107	500
12489	1	1	2	0	2	344	5232	137	500
4204	1	1	2	0	2	633	5958	-218	500
19074	1	1	2	0	2	433	5272	124	500
469	1	1	2	0	2	467	1085	153	500
6937	1	1	2	0	2	544	3127	-97	500
25949	1	1	2	0	2	400	2650	-89	500
3214	1	1	2	0	2	278	3326	208	500
17184	1	1	2	0	2	744	2049	-169	500
6031	1	1	2	0	2	533	6273	10	500
13375	1	1	2	0	2	289	3163	90	500
33692	1	1	2	0	2	378	3069	-85	500
37474	1	1	2	0	2	267	3226	-102	500
23548	1	1	2	0	2	511	2724	84	500
27466	1	1	2	0	2	278	3967	-218	500
28298	1	1	2	0	2	267	1224	-54	500
52161	1	1	2	0	2	655	4522	-19	500
16669	1	1	2	0	2	467	3064	198	500
919	1	1	2	0	2	500	2509	-110	500
53626	1	1	2	0	2	300	1186	133	500
6099	1	1	2	0	2	467	716	151	500
23663	1	1	2	0	2	300	1020	51	500
52211	1	1	2	0	2	600	3766	84	500
43986	1	1	2	0	2	555	4305	-197	500
38044	1	1	2	0	2	556	4280	-19	500
40480	1	1	2	0	2	600	3917	-26	500
34332	1	1	2	0	2	311	2794	-81	500
53188	1	1	2	0	2	400	3368	87	500
38560	1	1	2	0	2	544	3102	202	500
21934	1	1	2	0	2	478	2617	-110	500
667	1	1	2	0	2	144	6506	156	500
27269	1	1	2	0	2	222	3868	-96	500
44480	1	1	2	0	2	511	3007	-95	500
10937	1	1	2	0	2	400	742	-42	500
25868	1	1	2	0	2	256	2590	79	500
16176	1	1	2	0	2	178	2636	91	500
32885	1	1	2	0	2	600	3975	-105	500
1831	1	1	2	0	2	178	2663	91	500
50289	1	1	2	0	2	400	7163	167	500
36938	1	1	2	0	2	589	3589	202	500
8534	1	1	2	0	2	334	2563	-81	500
50118	1	1	2	0	2	267	1474	-60	500
24572	1	1	2	0	2	467	1232	172	500
7921	1	1	2	0	2	300	1057	51	500
46377	1	1	2	0	2	400	5623	6	500
33187	1	1	2	0	2	300	4517	124	500
46576	1	1	2	0	2	756	4497	-29	500
12303	1	1	2	0	2	778	3985	-25	500
54081	1	1	2	0	2	289	3387	-86	500
16471	1	1	2	0	2	622	6701	-21	500
5774	1	1	2	0	2	511	4767	91	500
5857	1	1	2	0	2	278	3636	-96	500
51244	1	1	2	0	2	478	2143	182	500
18294	1	1	2	0	2	444	1975	159	500
44659	1	1	2	0	2	378	4957	122	500
56569	1	1	2	0	2	600	3380	147	500
17114	1	1	2	0	2	678	3225	-16	500
44103	1	1	2	0	2	333	3032	90	500
24695	1	1	2	0	2	667	3430	199	500
54797	1	1	2	0	2	544	3044	-8	500
25512	1	1	2	0	2	367	2374	76	500
10103	1	1	2	0	2	400	1616	63	500
24925	1	1	2	0	2	400	1478	-35	500
49631	1	1	2	0	2	233	1043	51	500
13005	1	1	2	0	2	466	7086	-35	500
47479	1	1	2	0	2	411	3133	87	500
6971	1	1	2	0	2	667	4379	209	500
2911	1	1	2	0	2	266	3071	208	500
32879	1	1	2	0	2	445	3032	-84	500
18822	1	1	2	0	2	622	3406	-117	500
58655	1	1	2	0	2	455	2312	-65	500
4145	1	1	2	0	2	178	4104	114	500
23939	1	1	2	0	2	667	7501	157	500
17624	1	1	2	0	2	389	2600	79	500
19267	1	1	2	0	2	433	1251	163	500
32141	1	1	2	0	2	511	3691	-105	500
10511	1	1	2	0	2	623	1578	-154	500
12775	1	1	2	0	2	800	1085	158	500
2601	1	1	2	0	2	356	1243	-54	500
47824	1	1	2	0	2	411	4719	-35	500
21738	1	1	2	0	2	389	4636	-121	500
14095	1	1	2	0	2	300	1863	73	500
15125	1	1	2	0	2	656	4456	-106	500
25052	1	1	2	0	2	356	3647	94	500
1368	1	1	2	0	2	445	1462	220	500
37161	1	1	2	0	2	578	7501	156	500
2592	1	1	2	0	2	355	4488	100	500
54851	1	1	2	0	2	689	3146	31	500
28044	1	1	2	0	2	355	3576	-107	500
48989	1	1	2	0	2	444	4992	113	500
21864	1	1	2	0	2	467	3963	80	500
1981	1	1	2	0	2	355	3880	-106	500
9061	1	1	2	0	2	534	3094	-83	500
6573	1	1	2	0	2	356	3038	-86	500
39847	1	1	2	0	2	522	2237	-175	500
32746	1	1	2	0	2	467	1191	165	500
20620	1	1	2	0	2	589	1168	52	500
35532	1	1	2	0	2	455	6104	47	500
47724	1	1	2	0	2	478	4938	-128	500
40910	1	1	2	0	2	667	6391	125	500
43459	1	1	2	0	2	522	5694	136	500
46181	1	1	2	0	2	789	4283	-19	500
38026	1	1	2	0	2	533	3830	83	500
2196	1	1	2	0	2	689	2982	200	500
18742	1	1	2	0	2	200	2294	217	500
5783	1	1	2	0	2	389	2462	-75	500
20842	1	1	2	0	2	600	1666	161	500
7618	1	1	2	0	2	266	5658	145	500
45714	1	1	2	0	2	522	4537	117	500
37513	1	1	2	0	2	356	3020	-86	500
3633	1	1	2	0	2	366	5069	-111	500
28781	1	1	2	0	2	400	2607	-84	500
30739	1	1	2	0	2	756	4385	207	500
48489	1	1	2	0	2	256	2289	208	500
57894	1	1	2	0	2	555	1560	179	500
21371	1	1	2	0	2	278	3577	-96	500
31223	1	1	2	0	2	567	2981	-96	500
6552	1	1	2	0	2	100	4246	108	500
2735	1	1	2	0	2	300	3323	-100	500
33130	1	1	2	0	2	400	2714	-89	500
34204	1	1	2	0	2	355	2504	-76	500
34180	1	1	2	0	2	334	1361	-60	500
34036	1	1	2	0	2	422	4085	101	500
8695	1	1	2	0	2	444	3638	-5	500
30859	1	1	2	0	2	711	5161	207	500
15540	1	1	2	0	2	567	3330	187	500
27938	1	1	2	0	2	378	1650	-69	500
49462	1	1	2	0	2	178	1579	36	500
55852	1	1	2	0	2	467	3698	80	500
23061	1	1	2	0	2	566	1755	-170	500
50551	1	1	2	0	2	222	1367	187	500
12619	1	1	2	0	2	644	2818	-211	500
35554	1	1	2	0	2	411	2329	-76	500
17493	1	1	2	0	2	200	1580	36	500
17341	1	1	2	0	2	378	1012	153	500
8726	1	1	2	0	2	422	3017	-96	500
45539	1	1	2	0	2	822	663	159	500
57426	1	1	2	0	2	600	6444	161	500
59338	1	1	2	0	2	233	3213	-65	500
36552	1	1	2	0	2	478	2774	-173	500
48858	1	1	2	0	2	311	4967	-118	500
46279	1	1	2	0	2	222	3828	111	500
35564	1	1	2	0	2	589	3555	202	500
9360	1	1	2	0	2	633	1880	168	500
38525	1	1	2	0	2	689	2890	-15	500
54271	1	1	2	0	2	589	2638	189	500
36431	1	1	2	0	2	378	1913	-69	500
35197	1	1	2	0	2	178	3524	-97	500
48124	1	1	2	0	2	655	5039	9	500
20927	1	1	2	0	2	533	5027	-218	500
22301	1	1	2	0	2	800	4035	199	500
43203	1	1	2	0	2	278	3997	-218	500
24330	1	1	2	0	2	444	1097	154	500
3028	1	1	2	0	2	511	3726	116	500
21646	1	1	2	0	2	267	1856	203	500
52378	1	1	2	0	2	866	5532	199	500
46758	1	1	2	0	2	711	3627	127	500
13868	1	1	2	0	2	389	2509	-76	500
1281	1	1	2	0	2	444	1051	153	500
34165	1	1	2	0	2	100	908	-44	500
47236	1	1	2	0	2	233	1076	51	500
29428	1	1	2	0	2	466	5651	27	500
3414	1	1	2	0	2	633	3919	202	500
2600	1	1	2	0	2	422	2341	-80	500
7515	1	1	2	0	2	100	3140	100	500
36437	1	1	2	0	2	233	1061	51	500
3985	1	1	2	0	2	467	1137	154	500
58191	1	1	2	0	2	344	4985	-37	500
36773	1	1	2	0	2	356	1238	-53	500
13758	1	1	2	0	2	444	1090	153	500
58499	1	1	2	0	2	611	5654	168	500
53475	1	1	2	0	2	211	1619	-80	500
58252	1	1	2	0	2	733	1603	-20	500
44907	1	1	2	0	2	344	5535	-15	500
10564	1	1	2	0	2	333	2312	-78	500
21312	1	1	2	0	2	356	1223	-53	500
6624	1	1	2	0	2	600	3527	198	500
21626	1	1	2	0	2	544	2673	-110	500
11649	1	1	2	0	2	511	1169	155	500
2084	1	1	2	0	2	467	1099	153	500
57636	1	1	2	0	2	900	5006	-11	500
54449	1	1	2	0	2	933	4400	219	500
53461	1	1	2	0	2	611	3708	-197	500
27191	1	1	2	0	2	467	1451	-171	500
18598	1	1	2	0	2	711	1449	157	500
17239	1	1	2	0	2	822	4220	10	500
55351	1	1	2	0	2	611	2954	168	500
32977	1	1	2	0	2	378	1030	153	500
43040	1	1	2	0	2	367	2428	-78	500
24692	1	1	2	0	2	245	3199	102	500
46362	1	1	2	0	2	600	4328	116	500
42835	1	1	2	0	2	500	4080	198	500
32728	1	1	2	0	2	578	3750	116	500
21896	1	1	2	0	2	578	3635	-73	500
41792	1	1	2	0	2	444	2988	-95	500
37495	1	1	2	0	2	600	2629	-200	500
57619	1	1	2	0	2	189	2349	46	500
816	1	1	2	0	2	378	1061	153	500
37243	1	1	2	0	2	578	4943	26	500
58983	1	1	2	0	2	400	2373	-54	500
27133	1	1	2	0	2	500	5376	47	500
22437	1	1	2	0	2	578	3824	84	500
36046	1	1	2	0	2	400	3805	102	500
52384	1	1	2	0	2	956	3033	179	500
7796	1	1	2	0	2	356	1220	-53	500
28469	1	1	2	0	2	278	4271	116	500
40803	1	1	2	0	2	133	2500	-76	500
44342	1	1	2	0	2	289	1366	-191	500
14720	1	1	2	0	2	366	7230	166	500
21161	1	1	2	0	2	522	7230	166	500
37368	1	1	2	0	2	666	4491	9	500
853	1	1	2	0	2	611	2981	208	500
37593	1	1	2	0	2	667	1436	155	500
10805	1	1	2	0	2	311	1374	36	500
29083	1	1	2	0	2	644	7538	157	500
42104	1	1	2	0	2	478	4909	25	500
57448	1	1	2	0	2	633	4526	45	500
31791	1	1	2	0	2	800	4309	-12	500
17966	1	1	2	0	2	467	3068	70	500
19324	1	1	2	0	2	400	3734	-105	500
32272	1	1	2	0	2	734	844	-42	500
17898	1	1	2	0	2	533	3650	-193	500
10350	1	1	2	0	2	711	2189	-169	500
8943	1	1	2	0	2	400	1705	-36	500
17328	1	1	2	0	2	322	1089	163	500
53340	1	1	2	0	2	588	3473	178	500
55276	1	1	2	0	2	178	3395	-76	500
42721	1	1	2	0	2	467	3066	70	500
54523	1	1	2	0	2	489	1525	-32	500
35811	1	1	2	0	2	400	1324	-77	500
36163	1	1	2	0	2	411	3508	-106	500
27561	1	1	2	0	2	366	5025	-118	500
4604	1	1	2	0	2	667	6455	-148	500
32296	1	1	2	0	2	756	4521	-12	500
50277	1	1	2	0	2	267	2474	-75	500
7223	1	1	2	0	2	278	2052	-65	500
58373	1	1	2	0	2	755	6565	188	500
45332	1	1	2	0	2	345	4646	112	500
23004	1	1	2	0	2	567	4196	-118	500
43354	1	1	2	0	2	600	3927	84	500
56762	1	1	2	0	2	355	3414	166	500
33615	1	1	2	0	2	89	3787	-97	500
28828	1	1	2	0	2	400	1274	-60	500
11935	1	1	2	0	2	333	4110	99	500
27192	1	1	2	0	2	566	1273	160	500
34630	1	1	2	0	2	689	6173	-20	500
48160	1	1	2	0	2	711	3928	7	500
21726	1	1	2	0	2	555	2671	-85	500
22261	1	1	2	0	2	378	2816	57	500
57469	1	1	2	0	2	589	1783	-214	500
40810	1	1	2	0	2	411	4858	24	500
44966	1	1	2	0	2	466	4292	-33	500
14812	1	1	2	0	2	755	3577	-23	500
11588	1	1	2	0	2	267	3416	-99	500
15406	1	1	2	0	2	311	2907	-81	500
2297	1	1	2	0	2	356	2597	-78	500
11880	1	1	2	0	2	622	2415	-85	500
34972	1	1	2	0	2	533	1280	153	500
54536	1	1	2	0	2	722	4688	-106	500
9733	1	1	2	0	2	222	3723	108	500
16529	1	1	2	0	2	433	2493	-75	500
38846	1	1	2	0	2	389	1699	-190	500
33693	1	1	2	0	2	289	1375	-191	500
22091	1	1	2	0	2	278	1164	52	500
1442	1	1	2	0	2	422	4095	24	500
35366	1	1	2	0	2	289	1387	188	500
31076	1	1	2	0	2	289	1556	62	500
3145	1	1	2	0	2	389	4064	91	500
49476	1	1	2	0	2	889	3808	9	500
12172	1	1	2	0	2	344	3341	-110	500
34084	1	1	2	0	2	256	2970	76	500
18980	1	1	2	0	2	489	2277	-75	500
9417	1	1	2	0	2	156	1319	198	500
42613	1	1	2	0	2	278	4186	111	500
22957	1	1	2	0	2	433	3897	108	500
10721	1	1	2	0	2	333	3444	-88	500
17132	1	1	2	0	2	589	1583	-171	500
6863	1	1	2	0	2	544	2650	-109	500
13759	1	1	2	0	2	289	1339	188	500
47464	1	1	2	0	2	200	1323	54	500
40080	1	1	2	0	2	644	4272	10	500
38001	1	1	2	0	2	389	3840	79	500
23245	1	1	2	0	2	489	2539	-86	500
17352	1	1	2	0	2	289	1579	62	500
9356	1	1	2	0	2	589	4578	116	500
56182	1	1	2	0	2	178	2769	57	500
21484	1	1	2	0	2	467	1693	-81	500
11096	1	1	2	0	2	633	5448	-33	500
2540	1	1	2	0	2	756	4710	-212	500
34093	1	1	2	0	2	556	4213	213	500
58728	1	1	2	0	2	489	5291	30	500
30801	1	1	2	0	2	711	4674	-212	500
23377	1	1	2	0	2	677	2443	181	500
32686	1	1	2	0	2	533	5117	-19	500
50616	1	1	2	0	2	733	3852	188	500
33421	1	1	2	0	2	267	3625	90	500
6521	1	1	2	0	2	478	2459	-76	500
31996	1	1	2	0	2	267	2869	79	500
15112	1	1	2	0	2	267	1811	201	500
20415	1	1	2	0	2	511	2489	74	500
26648	1	1	2	0	2	333	2187	209	500
16777	1	1	2	0	2	189	2164	46	500
29345	1	1	2	0	2	534	2430	-74	500
50438	1	1	2	0	2	400	1235	-53	500
35806	1	1	2	0	2	267	4907	131	500
45274	1	1	2	0	2	756	4517	201	500
17835	1	1	2	0	2	300	3236	-89	500
4038	1	1	2	0	2	300	3189	-107	500
41835	1	1	2	0	2	222	2068	-64	500
5432	1	1	2	0	2	334	1162	-60	500
10306	1	1	2	0	2	356	1470	-190	500
13341	1	1	2	0	2	600	6438	-20	500
49007	1	1	2	0	2	578	2522	162	500
36619	1	1	2	0	2	289	3150	90	500
26495	1	1	2	0	2	333	4955	123	500
54045	1	1	2	0	2	500	4426	-217	500
53833	1	1	2	0	2	511	3009	-38	500
53100	1	1	2	0	2	244	2793	132	500
43260	1	1	2	0	2	322	2402	-79	500
55721	1	1	2	0	2	544	761	214	500
56336	1	1	2	0	2	222	5130	121	500
1645	1	1	2	0	2	300	4744	-122	500
10341	1	1	2	0	2	455	2887	202	500
26841	1	1	2	0	2	544	2508	202	500
36942	1	1	2	0	2	267	3596	-98	500
51975	1	1	2	0	2	378	3407	91	500
11650	1	1	2	0	2	211	2846	78	500
36338	1	1	2	0	2	611	1698	-169	500
16248	1	1	2	0	2	467	962	28	500
42778	1	1	2	0	2	589	4388	208	500
34045	1	1	2	0	2	522	3777	84	500
40328	1	1	2	0	2	645	3133	-18	500
55634	1	1	2	0	2	711	1864	150	500
37722	1	1	2	0	2	534	5225	-128	500
14233	1	1	2	0	2	478	2270	-74	500
59972	1	1	2	0	2	667	3372	-95	500
42934	1	1	2	0	2	444	3362	-98	500
19244	1	1	2	0	2	533	2104	-2	500
7340	1	1	2	0	2	289	1360	-190	500
24091	1	1	2	0	2	233	2254	-197	500
1631	1	1	2	0	2	578	5779	29	500
15010	1	1	2	0	2	600	4270	-128	500
30562	1	1	2	0	2	333	3450	-98	500
47296	1	1	2	0	2	367	1460	188	500
32357	1	1	2	0	2	489	5361	-26	500
7830	1	1	2	0	2	211	3517	94	500
44517	1	1	2	0	2	334	2722	-80	500
14264	1	1	2	0	2	300	2691	-78	500
14150	1	1	2	0	2	978	3766	179	500
35299	1	1	2	0	2	689	2964	201	500
18012	1	1	2	0	2	467	1257	-59	500
24627	1	1	2	0	2	467	1143	154	500
14100	1	1	2	0	2	144	954	-43	500
21448	1	1	2	0	2	522	4721	-15	500
30407	1	1	2	0	2	422	4440	-23	500
3925	1	1	2	0	2	189	3785	112	500
3876	1	1	2	0	2	444	3570	81	500
23691	1	1	2	0	2	700	3534	-190	500
56398	1	1	2	0	2	422	4261	-33	500
19282	1	1	2	0	2	267	3401	-86	500
22519	1	1	2	0	2	378	2969	69	500
38820	1	1	2	0	2	289	1209	-56	500
51245	1	1	2	0	2	478	3349	-16	500
18937	1	1	2	0	2	677	3491	-23	500
31477	1	1	2	0	2	544	5528	48	500
26612	1	1	2	0	2	489	2750	-88	500
28962	1	1	2	0	2	711	3649	-22	500
39513	1	1	2	0	2	467	1149	154	500
17668	1	1	2	0	2	411	5033	119	500
52062	1	1	2	0	2	511	4382	102	500
2659	1	1	2	0	2	644	3705	-128	500
50636	1	1	2	0	2	677	3088	178	500
25304	1	1	2	0	2	400	2558	-193	500
17031	1	1	2	0	2	400	1685	63	500
23890	1	1	2	0	2	333	777	-42	500
50750	1	1	2	0	2	433	3405	-121	500
10284	1	1	2	0	2	556	3392	-98	500
49668	1	1	2	0	2	511	4155	-32	500
31207	1	1	2	0	2	400	809	-42	500
31578	1	1	2	0	2	278	1756	63	500
38230	1	1	2	0	2	655	5605	-43	500
17597	1	1	2	0	2	300	3548	108	500
51052	1	1	2	0	2	611	3077	-197	500
2395	1	1	2	0	2	466	4285	-33	500
21380	1	1	2	0	2	389	3540	81	500
25634	1	1	2	0	2	400	2550	-75	500
15153	1	1	2	0	2	511	1775	-90	500
19249	1	1	2	0	2	544	5706	124	500
4950	1	1	2	0	2	466	5564	-33	500
33388	1	1	2	0	2	500	4539	-23	500
19129	1	1	2	0	2	467	2718	-88	500
4711	1	1	2	0	2	556	2326	-64	500
35403	1	1	2	0	2	666	3705	198	500
48431	1	1	2	0	2	478	3352	94	500
42512	1	1	2	0	2	489	2029	-90	500
27602	1	1	2	0	2	411	4905	-118	500
15674	1	1	2	0	2	455	3635	112	500
24157	1	1	2	0	2	422	2654	-85	500
21561	1	1	2	0	2	567	2370	177	500
34880	1	1	2	0	2	444	2067	-90	500
39638	1	1	2	0	2	311	1537	187	500
54456	1	1	2	0	2	334	1129	165	500
2709	1	1	2	0	2	233	1017	181	500
8150	1	1	2	0	2	233	1004	181	500
2942	1	1	2	0	2	722	3116	187	500
19571	1	1	2	0	2	400	2491	-75	500
19689	1	1	2	0	2	544	2004	181	500
30977	1	1	2	0	2	622	5554	-20	500
18616	1	1	2	0	2	222	5021	-121	500
51738	1	1	2	0	2	733	3951	-23	500
44199	1	1	2	0	2	778	3546	116	500
33542	1	1	2	0	2	467	2529	-90	500
10309	1	1	2	0	2	400	1768	200	500
7891	1	1	2	0	2	855	4996	-43	500
11827	1	1	2	0	2	645	3088	193	500
53511	1	1	2	0	2	300	2567	-130	500
25440	1	1	2	0	2	167	921	-44	500
4485	1	1	2	0	2	278	2236	-197	500
19298	1	1	2	0	2	667	843	64	500
11784	1	1	2	0	2	322	4961	120	500
1222	1	1	2	0	2	400	2958	-85	500
16190	1	1	2	0	2	389	3829	91	500
27400	1	1	2	0	2	478	2368	-75	500
9411	1	1	2	0	2	334	1448	-194	500
43929	1	1	2	0	2	311	6581	156	500
23526	1	1	2	0	2	766	3959	-34	500
17111	1	1	2	0	2	667	3386	-190	500
35129	1	1	2	0	2	544	1557	-171	500
29250	1	1	2	0	2	322	2870	-81	500
18942	1	1	2	0	2	367	2635	-77	500
19433	1	1	2	0	2	611	5376	-19	500
59001	1	1	2	0	2	466	3940	30	500
25271	1	1	2	0	2	144	875	-44	500
34316	1	1	2	0	2	556	3599	199	500
5719	1	1	2	0	2	722	6363	219	500
51624	1	1	2	0	2	367	3298	-97	500
50917	1	1	2	0	2	467	1466	-81	500
55741	1	1	2	0	2	233	4869	-128	500
20975	1	1	2	0	2	311	3704	-97	500
49448	1	1	2	0	2	588	2627	-106	500
26929	1	1	2	0	2	800	4592	-35	500
38876	1	1	2	0	2	511	4141	-32	500
44290	1	1	2	0	2	333	4063	110	500
3989	1	1	2	0	2	400	3741	80	500
32304	1	1	2	0	2	344	3645	-107	500
54213	1	1	2	0	2	622	3604	199	500
12269	1	1	2	0	2	134	2865	90	500
5969	1	1	2	0	2	366	3261	6	500
59299	1	1	2	0	2	733	5031	-39	500
34004	1	1	2	0	2	445	3519	91	500
2894	1	1	2	0	2	467	2751	-88	500
17483	1	1	2	0	2	211	907	-44	500
26863	1	1	2	0	2	533	6017	-17	500
55531	1	1	2	0	2	489	3864	-128	500
6471	1	1	2	0	2	911	4840	200	500
26367	1	1	2	0	2	500	1943	-192	500
43775	1	1	2	0	2	356	2637	-78	500
13166	1	1	2	0	2	300	4395	100	500
43238	1	1	2	0	2	345	1657	189	500
27789	1	1	2	0	2	233	914	-44	500
32005	1	1	2	0	2	600	5355	8	500
36996	1	1	2	0	2	600	4349	25	500
46347	1	1	2	0	2	322	3744	79	500
41272	1	1	2	0	2	467	912	-81	500
52112	1	1	2	0	2	778	4505	200	500
5126	1	1	2	0	2	556	1404	-75	500
52785	1	1	2	0	2	400	2018	154	500
6955	1	1	2	0	2	667	2773	-190	500
7391	1	1	2	0	2	611	2702	201	500
8251	1	1	2	0	2	511	4972	116	500
32078	1	1	2	0	2	467	3894	-220	500
52265	1	1	2	0	2	222	2754	-79	500
54545	1	1	2	0	2	422	1317	-211	500
35491	1	1	2	0	2	500	5660	47	500
32183	1	1	2	0	2	744	4983	-34	500
16937	1	1	2	0	2	600	4370	25	500
50871	1	1	2	0	2	777	4534	-32	500
43632	1	1	2	0	2	478	4083	-13	500
22702	1	1	2	0	2	333	4028	-95	500
30447	1	1	2	0	2	267	3506	78	500
55865	1	1	2	0	2	522	2887	-79	500
27535	1	1	2	0	2	534	1752	-80	500
50747	1	1	2	0	2	611	4280	208	500
47400	1	1	2	0	2	822	3799	10	500
41719	1	1	2	0	2	478	3383	-16	500
7517	1	1	2	0	2	222	1316	-190	500
42359	1	1	2	0	2	366	5509	-111	500
36922	1	1	2	0	2	422	2445	-78	500
7318	1	1	2	0	2	400	1620	-81	500
2679	1	1	2	0	2	489	4233	-22	500
48239	1	1	2	0	2	389	2601	-77	500
34640	1	1	2	0	2	100	3260	100	500
56871	1	1	2	0	2	378	5136	69	500
42521	1	1	2	0	2	933	4053	200	500
3362	1	1	2	0	2	433	5431	-12	500
51719	1	1	2	0	2	467	4811	-127	500
16437	1	1	2	0	2	623	4436	-15	500
